t,x,y,yaw,v,vy,yaw_rate
302.915,-135.09992488871418,-234.84172818682904,-2.051870646703117,-0.8052693935811767,-1.5426315757007008,-0.04611991366130596
302.949,-135.12733574889964,-234.89414204804368,-2.0534389281145984,-0.8081654289514607,-1.5422785316695167,-0.04614771731228573
302.983,-135.1548449702086,-234.94654364867668,-2.0550081488624046,-0.8110581644938326,-1.5419087495504764,-0.04617519851478928
303.017,-135.1824524407017,-234.99893242305745,-2.056578298074288,-0.8139476133825525,-1.5415224248187502,-0.0462023622694306
303.051,-135.2101580488837,-235.0513078121035,-2.0581493650462193,-0.8168337885560116,-1.5411197495538556,-0.04622921348301128
303.085,-135.23796168369515,-235.1036692632061,-2.0597213392398737,-0.8197167026776806,-1.5407009125185662,-0.046255757001162044
303.119,-135.26586323450354,-235.15601623011852,-2.0612942102799714,-0.8225963681853353,-1.540266099195099,-0.046281997576021
303.153,-135.29386259109506,-235.2083481728456,-2.0628679679512043,-0.8254727972728664,-1.5398154918532314,-0.046307939864781406
303.187,-135.32195964366636,-235.2606645575358,-2.0644426021959394,-0.8283460018531891,-1.539349269624693,-0.04633358848737585
303.221,-135.35015428281588,-235.31296485637432,-2.0660181031112197,-0.8312159936253928,-1.5388676085314434,-0.0463589479419679
303.255,-135.37844639953545,-235.3652485474796,-2.06759446094639,-0.8340827840386529,-1.538370681551156,-0.04638402268193467
303.289,-135.40683588520267,-235.41751511480012,-2.0691716661005577,-0.8369463842959621,-1.5378586586762502,-0.04640881706809633
303.323,-135.43532263157186,-235.46976404801387,-2.070749709119682,-0.8398068053539667,-1.5373317069678607,-0.04643333538959152
