t,x,y,yaw,v,steering_angle,speed
171.3519999999968,32.38767764020535,0.6172094654886645,-0.034644768105584145,2.22147618012972,0.0,2.4335551261901855
171.37199999999677,32.43211608309691,0.6156692963101543,-0.03464477171491698,2.2256121971065834,0.0,2.4335551261901855
171.39199999999678,32.47666582445306,0.6141252694549233,-0.034644775320535004,2.22967789697179,0.0,2.4335551261901855
171.41199999999677,32.5212570070767,0.6125798062181713,-0.03464477892533324,2.2337174147276557,0.0,2.4335551261901855
171.43199999999678,32.565970739563184,0.6110300953203278,-0.03464478253111025,2.2376795070007747,0.0,2.4335551261901855
171.4519999999968,32.61073778116115,0.6094785366883421,-0.034644786135218375,2.241607919180616,0.0,2.4335551261901855
171.47199999999677,32.65558478642631,0.6079242064551433,-0.03464478973682317,2.2454858112205023,0.0,2.4335551261901855
171.49199999999678,32.70052310006933,0.6063667114006185,-0.03464479333555248,2.2493060156901654,0.0,2.4335551261901855
171.5119999999968,32.7455005458743,0.6048078599940968,-0.03464479693304989,2.253101496915426,0.0,2.4335551261901855
171.53199999999677,32.79060566016886,0.6032445834872321,-0.0346448005271065,2.2568163186480934,0.0,2.4335551261901855
171.55199999999678,32.835748261068474,0.6016800076608655,-0.034644804119450257,2.260507456804909,0.0,2.4335551261901855
171.5719999999968,32.8809783307131,0.6001124000889988,-0.03464480770779588,2.2641433332847116,0.0,2.4335551261901855
171.59199999999677,32.92628178027859,0.5985422490970579,-0.034644811299866074,2.2677328491661513,0.0,2.4335551261901855
171.61199999999678,32.97163414979148,0.5969704024917293,-0.03464481489442006,2.2712914579820027,0.0,2.4335551261901855
171.63199999999676,33.017094250041865,0.5953948218278267,-0.03464481847987688,2.274782003782543,0.0,2.4335551261901855
171.65199999999678,33.062589751775135,0.5938180141104991,-0.03464482206498065,2.278250183341156,0.0,2.4335551261901855
