x,y,yaw,aux1,aux2
185.303712, -31.701024, 1.322146, 0.958082, 3.893693
185.336251, -31.572608, 1.323119, 0.954958, 3.895946
185.368614, -31.444688, 1.324178, 0.927852, 3.854947
185.400267, -31.316503, 1.327181, 0.938448, 3.890044
185.431970, -31.188015, 1.329286, 0.898453, 3.856724
185.463907, -31.060006, 1.329729, 0.926766, 3.891131
185.495550, -30.930925, 1.331022, 0.945387, 3.926440
185.526881, -30.802361, 1.332313, 0.917001, 3.881107
185.557953, -30.674185, 1.334163, 0.908161, 3.880455
185.588752, -30.545976, 1.336634, 0.899044, 3.881401
185.619200, -30.417640, 1.339759, 0.887707, 3.883049
185.649223, -30.289133, 1.342914, 0.877999, 3.885140
185.678918, -30.160431, 1.345018, 0.871057, 3.889265
185.708519, -30.031169, 1.346223, 0.869096, 3.891653
185.737841, -29.902316, 1.347718, 0.862275, 3.891302
185.766957, -29.772937, 1.349140, 0.862574, 3.894421
185.795970, -29.644040, 1.350305, 0.849506, 3.889775
185.824808, -29.515050, 1.352117, 0.842503, 3.890669
185.853339, -29.385994, 1.354483, 0.834609, 3.890263
185.881493, -29.257312, 1.356573, 0.841810, 3.827824
185.909633, -29.128987, 1.357587, 0.822761, 3.891350
185.937576, -28.999571, 1.358695, 0.819650, 3.893998
185.965401, -28.870035, 1.359712, 0.816316, 3.896616
185.993117, -28.740391, 1.360655, 0.813186, 3.898883
186.020729, -28.610652, 1.361532, 0.810237, 3.900813
186.048245, -28.480830, 1.362347, 0.807470, 3.902505
186.075472, -28.351579, 1.363548, 0.769195, 3.872146
186.102228, -28.221952, 1.366735, 0.790295, 3.896037
186.128779, -28.092281, 1.369093, 0.762056, 3.854007
186.155719, -27.962950, 1.369318, 0.778065, 3.894521
186.182279, -27.832648, 1.370353, 0.809471, 3.939303
186.208620, -27.702628, 1.371546, 0.769150, 3.883951
186.234668, -27.573187, 1.373078, 0.762069, 3.882430
186.260500, -27.443845, 1.375006, 0.753608, 3.881772
186.286032, -27.314454, 1.377644, 0.743599, 3.881906
186.311168, -27.184979, 1.380902, 0.731685, 3.881597
186.335859, -27.055369, 1.384032, 0.721639, 3.884868
186.360293, -26.925315, 1.385860, 0.716218, 3.882072
186.384454, -26.795526, 1.387388, 0.710643, 3.887435
186.408403, -26.665212, 1.388583, 0.711780, 3.891294
186.432290, -26.535414, 1.389705, 0.698448, 3.885341
186.455998, -26.405537, 1.391525, 0.691409, 3.886204
186.479403, -26.275598, 1.393988, 0.682891, 3.885709
186.502351, -26.145798, 1.396406, 0.675746, 3.831160
186.525450, -26.016837, 1.397614, 0.668564, 3.886893
186.548157, -25.886546, 1.398738, 0.665922, 3.889861
186.570749, -25.756136, 1.399787, 0.662361, 3.892633
186.593224, -25.625616, 1.400761, 0.659024, 3.895050
186.615589, -25.494999, 1.401667, 0.655888, 3.897126
186.637850, -25.364299, 1.402511, 0.652948, 3.898958
186.659767, -25.234206, 1.403853, 0.614790, 3.874604
186.681333, -25.103673, 1.407028, 0.635395, 3.893654
186.702644, -24.973091, 1.409322, 0.603101, 3.851369
186.724323, -24.842903, 1.409599, 0.622981, 3.891697
186.745479, -24.711838, 1.410530, 0.654914, 3.931233
186.766692, -24.580649, 1.411885, 0.614460, 3.881269
186.787490, -24.450373, 1.413491, 0.606314, 3.880069
186.808049, -24.320164, 1.415617, 0.598057, 3.879721
186.828284, -24.189906, 1.418430, 0.587345, 3.880124
186.848089, -24.059576, 1.421746, 0.575832, 3.880351
186.867477, -23.929102, 1.424632, 0.566116, 3.884015
186.886626, -23.798181, 1.426230, 0.561198, 3.882858
186.905529, -23.667548, 1.427749, 0.555776, 3.886993
186.924159, -23.536438, 1.428743, 0.558480, 3.901333
186.942870, -23.405723, 1.429819, 0.545132, 3.886919
186.961368, -23.274936, 1.431521, 0.538244, 3.888431
186.979566, -23.144094, 1.433685, 0.531274, 3.888736
186.997479, -23.013147, 1.435733, 0.503261, 3.871862
187.015318, -22.883509, 1.437074, 0.521051, 3.889093
187.032884, -22.752301, 1.438170, 0.514961, 3.893758
187.050337, -22.620965, 1.439184, 0.511458, 3.896873
187.067676, -22.489516, 1.440104, 0.508246, 3.899525
187.084911, -22.357971, 1.440926, 0.505297, 3.901703
187.102053, -22.226344, 1.441664, 0.502605, 3.903523
187.118920, -22.095309, 1.442847, 0.465822, 3.877049
187.135378, -21.963889, 1.445936, 0.485975, 3.898141
187.151706, -21.832274, 1.448318, 0.457222, 3.881721
187.168177, -21.701254, 1.448897, 0.470766, 3.896102
187.184167, -21.569482, 1.449340, 0.451723, 3.929223
187.200301, -21.437095, 1.450701, 0.465609, 3.886972
187.216055, -21.305974, 1.452250, 0.457840, 3.884571
187.231567, -21.174922, 1.454414, 0.449390, 3.883747
187.246735, -21.043859, 1.457247, 0.438462, 3.882118
187.261484, -20.912759, 1.460216, 0.428435, 3.883618
187.275867, -20.781545, 1.462969, 0.418186, 3.886253
187.289977, -20.649928, 1.464939, 0.408217, 3.889351
187.303798, -20.518575, 1.466529, 0.406436, 3.889822
187.317345, -20.386874, 1.467234, 0.386735, 3.919860
187.331023, -20.255320, 1.468278, 0.396914, 3.889978
187.344499, -20.123816, 1.469870, 0.390510, 3.891436
187.357692, -19.992263, 1.472095, 0.382983, 3.891414
187.370585, -19.860561, 1.474274, 0.375669, 3.897887
187.383272, -19.730182, 1.475859, 0.376000, 3.881523
187.395758, -19.598336, 1.477107, 0.364530, 3.895852
187.408084, -19.466351, 1.478244, 0.360306, 3.898764
187.420274, -19.334262, 1.479298, 0.356435, 3.901263
187.432337, -19.202083, 1.480276, 0.352814, 3.903353
187.444280, -19.069827, 1.481186, 0.349429, 3.905133
187.456060, -18.938080, 1.482347, 0.317872, 3.872381
187.467236, -18.806106, 1.485497, 0.333009, 3.899359
187.478366, -18.673868, 1.487904, 0.323229, 3.902810
187.489681, -18.542319, 1.488819, 0.317697, 3.897533
187.500541, -18.410145, 1.488993, 0.318707, 3.901304
187.511260, -18.276971, 1.490466, 0.312677, 3.896061
187.521786, -18.145192, 1.491969, 0.305465, 3.887159
187.532106, -18.013534, 1.493912, 0.296935, 3.886627
187.542119, -17.881863, 1.496553, 0.286020, 3.886116
187.551713, -17.750181, 1.499497, 0.276665, 3.886714
187.560940, -17.618398, 1.502237, 0.266421, 3.889384
187.569950, -17.486212, 1.504255, 0.255419, 3.905295
187.578586, -17.354294, 1.505741, 0.254371, 3.892060
187.587092, -17.222273, 1.506362, 0.252447, 3.895093
187.595472, -17.089937, 1.507288, 0.242286, 3.891567
187.603826, -16.957944, 1.508593, 0.240418, 3.893225
187.611948, -16.825910, 1.510644, 0.232818, 3.892861
187.619752, -16.693838, 1.512872, 0.225372, 3.894693
187.627161, -16.562983, 1.515277, 0.219250, 3.863936
187.634404, -16.430865, 1.517597, 0.207209, 3.895497
187.641311, -16.298499, 1.519728, 0.199044, 3.898415
187.647951, -16.166026, 1.521685, 0.191535, 3.900939
187.654347, -16.033462, 1.523485, 0.184611, 3.903040
187.660516, -15.900823, 1.525140, 0.178228, 3.904792
187.666572, -15.768504, 1.526740, 0.166798, 3.863378
187.671783, -15.636283, 1.530040, 0.159104, 3.898622
187.677003, -15.503679, 1.532396, 0.149922, 3.903291
187.682225, -15.371613, 1.533766, 0.179592, 3.893128
187.687297, -15.239068, 1.533831, 0.144281, 3.901887
187.692148, -15.105501, 1.534988, 0.140298, 3.915448
187.696802, -14.973228, 1.536300, 0.134091, 3.889905
187.701279, -14.841212, 1.537754, 0.128012, 3.886218
187.705543, -14.709232, 1.539217, 0.122645, 3.886453
187.709621, -14.577225, 1.540593, 0.117352, 3.887516
187.713524, -14.445160, 1.541886, 0.112387, 3.889552
187.717366, -14.312897, 1.543060, 0.135683, 3.923836
187.720961, -14.180553, 1.543809, 0.106675, 3.890792
187.724394, -14.048333, 1.544947, 0.102388, 3.894152
187.727676, -13.915709, 1.545962, 0.096787, 3.891804
187.730912, -13.783539, 1.546954, 0.091215, 3.892621
187.733994, -13.651292, 1.548766, 0.084204, 3.894074
187.736772, -13.519008, 1.551240, 0.075429, 3.894179
187.739110, -13.387724, 1.553912, 0.060089, 3.842668
187.741224, -13.255686, 1.556015, 0.057618, 3.896022
187.743064, -13.123133, 1.557804, 0.050717, 3.899024
187.744679, -12.990480, 1.559448, 0.044328, 3.901717
187.746084, -12.857740, 1.560963, 0.038427, 3.903998
187.747297, -12.724928, 1.562361, 0.032975, 3.905906
187.748331, -12.592054, 1.563653, 0.027932, 3.907561
187.748806, -12.460020, 1.566370, 0.020484, 3.898923
187.749176, -12.327320, 1.569161, 0.006496, 3.904161
187.749174, -12.194860, 1.571025, 0.005804, 3.865647
187.749633, -12.062441, 1.571029, -0.001324, 3.900529
187.749560, -11.928419, 1.571964, -0.004699, 3.990511
187.749310, -11.794514, 1.573268, -0.009710, 3.889095
187.748922, -11.664115, 1.574460, -0.015767, 3.784711
187.748370, -11.534939, 1.575810, -0.020440, 3.861054
187.747602, -11.403830, 1.577402, -0.025599, 3.857544
187.746635, -11.272781, 1.578919, -0.031405, 3.856724
187.745475, -11.141732, 1.580355, -0.036938, 3.857657
187.744131, -11.010623, 1.581716, -0.042226, 3.860271
187.742608, -10.879403, 1.583147, -0.048162, 3.864130
187.740866, -10.748041, 1.585048, -0.055490, 3.868909
187.738871, -10.616419, 1.586749, -0.061781, 3.878352
187.736661, -10.484544, 1.588383, -0.068380, 3.882092
187.734233, -10.352552, 1.589959, -0.074440, 3.885489
187.731896, -10.221097, 1.591098, -0.049326, 3.792264
187.728211, -10.093051, 1.590981, -0.124921, 3.808265
187.724052, -9.961848, 1.592121, -0.121670, 3.915949
187.720374, -9.829062, 1.593617, -0.088147, 3.857722
187.717198, -9.697772, 1.595289, -0.094055, 3.865661
187.713964, -9.566277, 1.595228, -0.094440, 3.868221
187.710771, -9.434721, 1.594850, -0.093027, 3.869698
187.707605, -9.303125, 1.594952, -0.093487, 3.870651
187.704406, -9.171496, 1.595279, -0.094693, 3.871728
187.701159, -9.039830, 1.595623, -0.096072, 3.872902
187.697870, -8.908224, 1.595929, -0.097216, 3.870862
187.694546, -8.776665, 1.596176, -0.098247, 3.872544
187.691191, -8.645044, 1.596373, -0.099065, 3.874531
187.687811, -8.513349, 1.596536, -0.099749, 3.876903
187.684407, -8.381568, 1.596761, -0.100917, 3.879620
187.680942, -8.249691, 1.597466, -0.103768, 3.882653
187.677363, -8.117704, 1.598333, -0.106974, 3.886187
187.673667, -7.985597, 1.599230, -0.110745, 3.889899
187.669833, -7.853365, 1.600382, -0.115290, 3.893768
187.665836, -7.721003, 1.601589, -0.120011, 3.897826
187.661673, -7.588508, 1.602851, -0.125174, 3.901854
187.657331, -7.455881, 1.604204, -0.130506, 3.905911
187.652805, -7.323124, 1.605560, -0.135971, 3.909905
187.648091, -7.190239, 1.606956, -0.141569, 3.913799
187.643186, -7.057229, 1.608353, -0.147154, 3.917599
187.638090, -6.924101, 1.609775, -0.152893, 3.921254
187.632797, -6.790857, 1.611210, -0.158601, 3.924819
187.627311, -6.657501, 1.612619, -0.164283, 3.928264
187.621631, -6.524038, 1.614044, -0.170014, 3.931613
187.615756, -6.390470, 1.615462, -0.175711, 3.934903
187.609687, -6.256801, 1.616870, -0.181422, 3.938113
187.603425, -6.123032, 1.618287, -0.187130, 3.941257
187.596968, -5.989166, 1.619694, -0.192824, 3.944331
187.590318, -5.855207, 1.621104, -0.198533, 3.947324
187.583474, -5.721156, 1.622513, -0.204233, 3.950250
187.576436, -5.587018, 1.623920, -0.209941, 3.953103
187.569205, -5.452793, 1.625330, -0.215656, 3.955887
187.561778, -5.318486, 1.626739, -0.221375, 3.958607
187.554157, -5.184097, 1.628150, -0.227105, 3.961262
187.546344, -5.049629, 1.629492, -0.232555, 3.964017
187.538363, -4.915078, 1.630416, -0.235810, 3.966779
187.530311, -4.780441, 1.630608, -0.237128, 3.969217
187.522237, -4.645723, 1.630706, -0.237831, 3.971661
187.514147, -4.510921, 1.630763, -0.238211, 3.974259
187.506048, -4.376030, 1.630729, -0.238160, 3.976852
187.497958, -4.241052, 1.630600, -0.237860, 3.979374
187.489877, -4.105987, 1.630537, -0.237813, 3.981845
187.481794, -3.970839, 1.630511, -0.237669, 3.984247
187.473712, -3.835611, 1.630478, -0.237827, 3.986569
187.465627, -3.700305, 1.630478, -0.237929, 3.988808
187.457538, -3.564925, 1.630476, -0.238048, 3.990992
187.449445, -3.429471, 1.630475, -0.238101, 3.993129
187.441347, -3.293945, 1.630474, -0.238246, 3.995221
187.433245, -3.158349, 1.630474, -0.238368, 3.997268
187.425139, -3.022684, 1.630473, -0.238483, 3.999273
187.417030, -2.886952, 1.630473, -0.238636, 4.001235
187.408916, -2.751154, 1.630472, -0.238749, 4.003155
187.400799, -2.615292, 1.630472, -0.238876, 4.005034
187.392678, -2.479366, 1.630471, -0.238912, 4.006873
187.384553, -2.343379, 1.630471, -0.239074, 4.008675
187.376425, -2.207331, 1.630471, -0.239185, 4.010437
187.368293, -2.071224, 1.630471, -0.239306, 4.012161
187.360158, -1.935059, 1.630470, -0.239387, 4.013849
187.352019, -1.798838, 1.630470, -0.239486, 4.015501
187.343877, -1.662561, 1.630470, -0.239582, 4.017118
187.335732, -1.526230, 1.630469, -0.239672, 4.018700
187.327584, -1.389845, 1.630469, -0.239772, 4.020249
187.319433, -1.253409, 1.630469, -0.239812, 4.021764
187.311279, -1.116922, 1.630469, -0.239944, 4.023248
187.303121, -0.980384, 1.630469, -0.240022, 4.024701
187.294961, -0.843799, 1.630468, -0.240051, 4.026121
187.286798, -0.707165, 1.630468, -0.240190, 4.027513
187.278633, -0.570485, 1.630468, -0.240217, 4.028874
187.270464, -0.433759, 1.630468, -0.240368, 4.030207
187.262293, -0.296988, 1.630468, -0.240376, 4.031511
187.254120, -0.160173, 1.630467, -0.240501, 4.032787
187.245944, -0.023316, 1.630467, -0.240536, 4.034036
187.237765, 0.113583, 1.630466, -0.240655, 4.035259
187.229584, 0.250524, 1.630466, -0.240720, 4.036455
187.221401, 0.387504, 1.630466, -0.240751, 4.037626
187.213215, 0.524524, 1.630466, -0.240854, 4.038773
187.205027, 0.661583, 1.630466, -0.240922, 4.039895
187.196837, 0.798679, 1.630466, -0.240949, 4.040992
187.188644, 0.935812, 1.630466, -0.241042, 4.042068
187.180450, 1.072981, 1.630466, -0.241127, 4.043120
187.172253, 1.210185, 1.630465, -0.241174, 4.044150
187.164055, 1.347424, 1.630465, -0.241183, 4.045157
187.155854, 1.484697, 1.630465, -0.241258, 4.046143
187.147651, 1.622003, 1.630465, -0.241345, 4.047109
187.139447, 1.759341, 1.630465, -0.241418, 4.048053
187.131240, 1.896711, 1.630465, -0.241459, 4.048978
187.123032, 2.034112, 1.630465, -0.241459, 4.049883
187.114822, 2.171544, 1.630465, -0.241528, 4.050768
187.106610, 2.309005, 1.630465, -0.241583, 4.051635
187.098396, 2.446495, 1.630464, -0.241618, 4.052484
187.090181, 2.584014, 1.630464, -0.241670, 4.053314
187.081964, 2.721561, 1.630464, -0.241769, 4.054127
187.073746, 2.859135, 1.630464, -0.241818, 4.054923
187.065526, 2.996735, 1.630464, -0.241848, 4.055701
187.057304, 3.134362, 1.630464, -0.241894, 4.056463
187.049081, 3.272014, 1.630464, -0.241939, 4.057209
187.040856, 3.409692, 1.630464, -0.241994, 4.057939
187.032630, 3.547394, 1.630463, -0.242037, 4.058653
187.024403, 3.685120, 1.630463, -0.242063, 4.059353
187.016174, 3.822869, 1.630464, -0.242066, 4.060037
187.007943, 3.960642, 1.630463, -0.242105, 4.060706
186.999712, 4.098437, 1.630463, -0.242145, 4.061362
186.991479, 4.236253, 1.630463, -0.242181, 4.062004
186.983245, 4.374092, 1.630463, -0.242217, 4.062632
186.975009, 4.511951, 1.630463, -0.242302, 4.063247
186.966773, 4.649832, 1.630463, -0.242337, 4.063848
186.958535, 4.787732, 1.630463, -0.242370, 4.064437
186.950296, 4.925652, 1.630463, -0.242403, 4.065013
186.942056, 5.063592, 1.630463, -0.242396, 4.065577
186.933814, 5.201550, 1.630463, -0.242429, 4.066129
186.925572, 5.339527, 1.630463, -0.242456, 4.066669
186.917329, 5.477522, 1.630462, -0.242536, 4.067198
186.909084, 5.615535, 1.630462, -0.242563, 4.067716
186.900838, 5.753565, 1.630462, -0.242587, 4.068222
186.892592, 5.891612, 1.630462, -0.242581, 4.068718
186.884344, 6.029676, 1.630462, -0.242605, 4.069203
186.876096, 6.167757, 1.630462, -0.242679, 4.069678
186.867846, 6.305853, 1.630462, -0.242717, 4.070143
186.859596, 6.443964, 1.630462, -0.242706, 4.070597
186.851345, 6.582091, 1.630462, -0.242727, 4.071043
186.843093, 6.720233, 1.630462, -0.242787, 4.071479
186.834840, 6.858390, 1.630462, -0.242806, 4.071905
186.826586, 6.996561, 1.630462, -0.242795, 4.072322
186.818331, 7.134746, 1.630462, -0.242859, 4.072731
186.810076, 7.272945, 1.630462, -0.242894, 4.073131
186.801819, 7.411157, 1.630462, -0.242879, 4.073522
186.793562, 7.549382, 1.630462, -0.242888, 4.073905
186.785304, 7.687620, 1.630462, -0.242951, 4.074281
186.777046, 7.825871, 1.630462, -0.242934, 4.074647
186.768787, 7.964134, 1.630461, -0.242966, 4.075006
186.760527, 8.102409, 1.630461, -0.243025, 4.075358
186.752266, 8.240695, 1.630461, -0.242999, 4.075702
186.744004, 8.378994, 1.630461, -0.243013, 4.076038
186.735747, 8.517303, 1.630254, -0.241675, 4.076313
186.727568, 8.655625, 1.629383, -0.238443, 4.076550
186.719530, 8.793964, 1.628233, -0.233734, 4.076765
186.711672, 8.932320, 1.626786, -0.227952, 4.076978
186.704024, 9.070695, 1.625199, -0.221530, 4.077219
186.696604, 9.209091, 1.623504, -0.214677, 4.077468
186.689422, 9.347509, 1.621766, -0.207634, 4.077740
186.682481, 9.485948, 1.620008, -0.200503, 4.078018
186.675783, 9.624409, 1.618256, -0.193391, 4.078306
186.669326, 9.762891, 1.616520, -0.186336, 4.078593
186.663108, 9.901394, 1.614806, -0.179370, 4.078877
186.657125, 10.039917, 1.613117, -0.172497, 4.079156
186.651374, 10.178459, 1.611450, -0.165717, 4.079427
186.645852, 10.317019, 1.609805, -0.159020, 4.079691
186.640556, 10.455597, 1.608178, -0.152394, 4.079946
186.635485, 10.594192, 1.606565, -0.145826, 4.080194
186.630636, 10.732803, 1.604964, -0.139304, 4.080436
186.626007, 10.871430, 1.603371, -0.132816, 4.080670
186.621599, 11.010072, 1.601785, -0.126354, 4.080900
186.617411, 11.148729, 1.600204, -0.119909, 4.081123
186.613441, 11.287399, 1.598626, -0.113475, 4.081342
186.609689, 11.426083, 1.597049, -0.107047, 4.081555
186.606157, 11.564780, 1.595473, -0.100623, 4.081764
186.602842, 11.703489, 1.593898, -0.094199, 4.081968
186.599746, 11.842210, 1.592323, -0.087775, 4.082168
186.596868, 11.980942, 1.590747, -0.081349, 4.082363
186.594208, 12.119707, 1.589171, -0.074960, 4.084839
186.591765, 12.258609, 1.587592, -0.068581, 4.089156
186.589539, 12.397660, 1.586008, -0.062168, 4.093380
186.587532, 12.536857, 1.584418, -0.055718, 4.097513
186.585744, 12.676195, 1.582823, -0.049231, 4.101556
186.584178, 12.815672, 1.581223, -0.042709, 4.105512
186.582834, 12.955284, 1.579619, -0.036156, 4.109384
186.581713, 13.095029, 1.578010, -0.029574, 4.113174
186.580817, 13.234903, 1.576398, -0.022966, 4.116884
186.580145, 13.374902, 1.574784, -0.016335, 4.120515
186.579699, 13.515025, 1.573167, -0.009682, 4.124070
186.579480, 13.655268, 1.571549, -0.003011, 4.127550
186.579488, 13.795628, 1.569929, 0.003678, 4.130956
186.579723, 13.936103, 1.568308, 0.010383, 4.134289
186.580186, 14.076689, 1.566686, 0.017103, 4.137552
186.580879, 14.217384, 1.565063, 0.023836, 4.140744
186.581800, 14.358185, 1.563440, 0.030582, 4.143869
186.582951, 14.499089, 1.561815, 0.037340, 4.146927
186.584331, 14.640095, 1.560190, 0.044110, 4.149920
186.585940, 14.781200, 1.558719, 0.049752, 4.153044
186.587707, 14.922410, 1.557946, 0.053202, 4.156061
186.589559, 15.063718, 1.557481, 0.055191, 4.158911
186.591455, 15.205121, 1.557340, 0.055866, 4.161694
186.593359, 15.346618, 1.557363, 0.055934, 4.164380
186.595258, 15.488203, 1.557411, 0.055768, 4.166945
186.597149, 15.629874, 1.557489, 0.055442, 4.169415
186.599030, 15.771628, 1.557563, 0.055177, 4.171819
186.600902, 15.913463, 1.557623, 0.055038, 4.174187
186.602769, 16.055379, 1.557660, 0.054826, 4.176546
186.604632, 16.197375, 1.557682, 0.054841, 4.178904
186.606496, 16.339450, 1.557671, 0.054941, 4.181226
186.608363, 16.481604, 1.557662, 0.054996, 4.183500
186.610231, 16.623834, 1.557662, 0.055035, 4.185726
186.612100, 16.766139, 1.557661, 0.055052, 4.187904
186.613971, 16.908517, 1.557661, 0.055094, 4.190036
186.615842, 17.050967, 1.557661, 0.055028, 4.192123
186.617714, 17.193487, 1.557661, 0.055084, 4.194164
186.619587, 17.336076, 1.557660, 0.055108, 4.196162
186.621461, 17.478732, 1.557660, 0.055110, 4.198117
186.623336, 17.621454, 1.557660, 0.055228, 4.200030
186.625212, 17.764240, 1.557659, 0.055189, 4.201905
