t,x,y,yaw,v,vy,yaw_rate
16.083,11.853196045341718,-9.100707918511827e-05,-1.0276600778035931e-05,3.8753665296840647,-5.245231870709436e-05,6.398929709817657e-07
16.117,11.985025000747717,-9.235099169485165e-05,-1.02845029221432e-05,3.8812754758056394,-5.2486206686964166e-05,6.038851131548562e-07
16.151,12.117052783467312,-9.369799425282962e-05,-1.0292011821636774e-05,3.887062817854912,-5.274814364807559e-05,8.009074895049667e-07
16.185,12.24927530170351,-9.50478891898591e-05,-1.0300305906360113e-05,3.892731058446949,-5.268615929807261e-05,6.010447284619378e-07
16.219,12.381688547867,-9.640094717051826e-05,-1.030818578226103e-05,3.898282648602765,-5.276370049113797e-05,5.916246713418032e-07
16.253,12.514288596843365,-9.775694533456949e-05,-1.0315811426015201e-05,3.903719988961789,-5.28888959203155e-05,6.320822980125127e-07
16.287,12.647071604295636,-9.911583091890949e-05,-1.032368902747564e-05,3.9090454307438662,-5.2987006318873545e-05,6.227174038337736e-07
16.321,12.780033805001949,-0.00010047765335621339,-1.0331143076740054e-05,3.914261276785068,-5.3071134843753e-05,6.772124306848874e-07
16.355,12.913171511227368,-0.00010184232092221216,-1.0339246142348654e-05,3.91936978251899,-5.32333751274913e-05,7.089588364130433e-07
16.389,13.04648111112925,-0.00010320987294430052,-1.0348390510833597e-05,3.924373156997077,-5.319226639117578e-05,5.707976251553547e-07
16.423,13.179959067195446,-0.00010458035296335778,-1.0356720537310348e-05,3.929273563755593,-5.332631949615606e-05,6.419791997253221e-07
16.457,13.31360191471471,-0.00010595363227815412,-1.0363739429636775e-05,3.93407312185348,-5.335084509049534e-05,6.311294281078339e-07
16.491,13.447406260278226,-0.00010732951359522162,-1.0371861839553587e-05,3.9387739067081196,-5.348604405265706e-05,6.569562966983356e-07
16.525,13.581368780312397,-0.00010870811799264102,-1.0379140906414243e-05,3.943377951051376,-5.351416094001159e-05,6.224347331145838e-07
16.559,13.71548621964158,-0.0001100892836792189,-1.0386217267882495e-05,3.947887245759498,-5.359052447298742e-05,5.996513480116216e-07
16.593,13.84975539008054,-0.0001114731083331771,-1.0394087290117115e-05,3.9523037407310637,-5.382793801658061e-05,8.071829882605029e-07
16.627,13.98417316905574,-0.00011285939946520547,-1.0400527144002267e-05,3.956629345786927,-5.389925153465601e-05,8.315073937105715e-07
16.661,14.1187364982551,-0.0001142480716627041,-1.0407982570120757e-05,3.960865931400159,-5.394052274511825e-05,7.247724484699005e-07
16.695,14.253442382305693,-0.00011563936155725279,-1.0416161487028144e-05,3.965015329545866,-5.4013995127309494e-05,7.570627269335888e-07
16.729,14.388289782135804,-0.00011647605247420032,0.00011757651248273015,3.969179975118621,0.0009627755801074889,0.014293654748602613
16.763,14.523272153683802,-4.1814561517240084e-05,0.0012626199393431534,3.9729244897755445,0.005855332629637541,0.050413188960289484
16.797,14.65837639701547,0.000264393905485365,0.0034704534387218185,3.9762912156626076,0.014588112811168008,0.07996178853164672
16.831,14.793583858326114,0.0009409031806805112,0.006783824153637136,3.97904827729493,0.027883788431076306,0.11331490568186442
16.865,14.928881150168543,0.0021386175869511238,0.011114831791830506,3.9815640762123192,0.04505440574582226,0.14043098658657915
16.899,15.064257975706079,0.003983662462841424,0.016328446099241577,3.983747354986567,0.06583708875392538,0.165018267495832
16.933,15.199707254951608,0.006589040060145105,0.022284518554724034,3.9858275631117537,0.0895346395460776,0.1842888109546277
16.967,15.33522479850881,0.010044641832833302,0.02882929120830699,3.9877580330114077,0.11564470954068698,0.19984700754087031
17.001,15.47080655983694,0.01442298317949392,0.035832821779933355,3.9896009860369657,0.14360239073022424,0.21142505678011542
17.035,15.606448917152573,0.01977873158132072,0.04317460543336098,3.991309635016302,0.17296585541109197,0.21996613145805669
17.069,15.742146981574411,0.026152541707692906,0.05075990106292624,3.992869568631308,0.20334195137221317,0.2258857901224002
17.103,15.877895055707034,0.03357310966572702,0.05851013263525609,3.9942390192816988,0.23442709309318058,0.22982965416315956
17.137,16.013686113731463,0.04205997212447284,0.06636699150613684,3.995389004758213,0.265981217364872,0.23226015688740312
17.171,16.14951222264832,0.05162563051543097,0.074286425265351,3.9962905898860392,0.29782741276764674,0.23360941302695143
17.205,16.28536454626741,0.0622774806214834,0.08223796606086876,3.9969224483080694,0.32983798920983315,0.23421237611717707
17.239,16.42123364627254,0.07401934027950041,0.09020088010623552,3.9972685094762617,0.36192559233630567,0.234331128292102
17.273,16.557109603518043,0.08685264313092989,0.09816239770969717,3.9973174286908932,0.3940336540194196,0.23416317516418256
17.307,16.69298219396405,0.10077734692637201,0.10611528977760792,3.997061866155303,0.4261282779483505,0.23384737490167415
17.341,16.828840983449865,0.11579257786553221,0.11405635398995975,3.9964970301357297,0.45819177741062,0.23348074488734144
17.375,16.964675415356595,0.13189708384037874,0.12198498837063596,3.9956202795256983,0.49021723584778587,0.23312385581798364
17.409,17.100474863000006,0.14908952221648897,0.12990222602108112,3.9944302050718896,0.5222045984868293,0.2328131977998511
17.443,17.236228669557626,0.16736863533931834,0.13780998007678907,3.992926399929864,0.5541576191011696,0.23256616954390513
17.477,17.371926173218522,0.18673333799432013,0.14571054060326938,3.9911090108602307,0.5860818243602104,0.2323884238037306
17.511,17.507556724190742,0.20718274897724437,0.15360623431179166,3.9889786041135498,0.6179830808178126,0.23227742109938712
17.545,17.64310969530018,0.2287161840223611,0.16149921909035245,3.986535962267184,0.6498667430706835,0.23222628310634605
17.579,17.77857448820164,0.25133312736724156,0.16939137317073383,3.983782009226312,0.6817371567463124,0.23222582422436558
17.613,17.91394053675128,0.27503319187262754,0.17728424966393597,3.9807177238735627,0.7135974514079856,0.23226631678756068
17.647,18.04919730834099,0.29981607582342884,0.18517907539211123,3.9773441054451713,0.745449505179919,0.23233840394689798
17.681,18.184334304144137,0.32568152095186453,0.19307677543458943,3.97366214411971,0.7772940276656534,0.23243373144487542
17.715,18.319341058700804,0.3526292746939542,0.20097801234497184,3.9696728132033647,0.8091307025735353,0.23254519731963583
17.749,18.454207139342476,0.38065905801431776,0.20888323051871605,3.9653770671479727,0.8409583585837822,0.2326670333352729
17.783,18.588922145658316,0.4097705392565286,0.21679270065015155,3.9607758471409014,0.8727751424452789,0.23279473545347285
17.817,18.723475709179112,0.4399633137847141,0.22470656042996257,3.9558700882023228,0.9045786803808754,0.2329249272277111
17.851,18.857857493297853,0.4712368888255938,0.23262484989073023,3.950660726641994,0.9363662191325427,0.23305518426624455
17.885,18.992057193415125,0.5035906727299021,0.24054754057712702,3.945148705904257,0.9681347434359279,0.2331838525369689
17.919,19.12606453724355,0.5370239678238364,0.24847455869960297,3.9393349804402145,0.9998810697016538,0.23330987656308688
17.953,19.25986928520943,0.5715359660603347,0.2564058027668036,3.933220517673261,1.0316019177898332,0.23343264779610834
17.987,19.39346123089393,0.6071257467672806,0.26434115649877704,3.926806298531057,1.063293963834903,0.2335518778081716
18.021,19.526830201478063,0.6437922759030201,0.2722804978647303,3.920093317183342,1.0949538774628595,0.23366749655190017
18.055,19.659966058173787,0.6815344063448937,0.28022370508265926,3.913082580502248,1.1265783467130468,0.23377957416269937
18.089,19.792858696639698,0.7203508788457469,0.288170660321986,3.90577510764683,1.1581640936307662,0.23388826299113954
18.123,19.92549804738889,0.7602403233873267,0.2961212517392787,3.898171929938482,1.1897078830619243,0.23399375643451065
18.157,20.05787407619971,0.8012012607372723,0.3040753743538249,3.890274091062461,1.2212065266720744,0.23409626096669983
18.191,20.18997678453905,0.8432321040774287,0.3120329301564067,3.8820826475001238,1.252656883775167,0.2341959782486654
18.225,20.321796210003644,0.8863311606177572,0.31999382774547686,3.8735986690721815,1.2840558601451495,0.23429309462989284
18.259,20.45332242678079,0.9304966331440344,0.3279579817032527,3.864823239466346,1.3154004056703434,0.23438777589883308
