t,x,y,yaw,v,vy,yaw_rate
36.484,23.46439490807361,-0.0002712676112991258,-1.3526346764156617e-05,4.113374581665618,-6.829806292316123e-05,6.873867781225977e-07
36.518,23.604232483055082,-0.0002731484198699332,-1.3532654279040873e-05,4.114385404790866,-6.833845001190604e-05,6.780035406285809e-07
36.552,23.744104070742388,-0.0002750306056310897,-1.3538791631103905e-05,4.115375425517803,-6.845563655701463e-05,7.828598862933876e-07
36.586,23.884008971165855,-0.0002769140885961005,-1.3545169414432435e-05,4.1163450719707,-6.8492887078337e-05,7.810959541817374e-07
36.62,24.023946498760978,-0.00027879887731236004,-1.3551213877082023e-05,4.117294763439416,-6.850658129910518e-05,7.56565876698721e-07
36.654,24.163915982071888,-0.0002806849068360956,-1.3557350194521445e-05,4.118224910591116,-6.850255796065479e-05,6.976048389040957e-07
36.688,24.303916763461057,-0.0002825722321060861,-1.3563441493735066e-05,4.119135915635153,-6.852025397496134e-05,6.536414774226056e-07
36.722,24.44394819882491,-0.0002844609048984443,-1.3569638452390169e-05,4.120028172504641,-6.857249108288888e-05,7.026572076291456e-07
36.756,24.5840096573153,-0.000286350792834354,-1.3575813392907132e-05,4.120902067045093,-6.858670456482498e-05,6.612111771449144e-07
36.79,24.724100521066713,-0.00028824196709568154,-1.35818524613088e-05,4.121757977134616,-6.864453689425098e-05,6.935477306009564e-07
36.824,24.864220184929103,-0.0002901343803773327,-1.3587959413169496e-05,4.122596272893599,-6.867849288719156e-05,6.883823035142043e-07
36.858,25.00436805620617,-0.0002920280123220633,-1.3594074394309578e-05,4.123417316819549,-6.869609511294137e-05,6.584910442253479e-07
36.892,25.144543554399153,-0.00029392291209120173,-1.36003232417916e-05,4.12422146394239,-6.875413835529854e-05,6.846085955228511e-07
36.926,25.284746110955705,-0.00029581903239836807,-1.3606497690030464e-05,4.125009062000626,-6.877106630695531e-05,6.625856595140443e-07
36.96,25.424975169024123,-0.0002977163939991637,-1.3612582923487494e-05,4.125780451561174,-6.882747070762992e-05,6.931930964288891e-07
36.994,25.565230183212492,-0.0002996149585941091,-1.3618610348857536e-05,4.1265359661938055,-6.886109972008935e-05,7.01110701478415e-07
37.028,25.705510619352893,-0.00030151467994245527,-1.362469957388152e-05,4.127275932601421,-6.888177518609863e-05,6.6010442696223e-07
37.062,25.845815954270364,-0.00030341565427446823,-1.3630853040901757e-05,4.128000670750785,-6.893632329714739e-05,7.077795625493506e-07
37.096,25.98614567555675,-0.0003053177487215969,-1.3636643774566204e-05,4.128710494047139,-6.897567765087034e-05,6.919444084674359e-07
37.13,26.126499281349044,-0.00030722110353467925,-1.3642801505556294e-05,4.1294057094154475,-6.906429482211925e-05,7.755571649485622e-07
37.164,26.266876280112413,-0.0003091255616138753,-1.3648927588640693e-05,4.130086617504079,-6.908267620791425e-05,7.498836058917802e-07
37.198,26.40727619042764,-0.0003110312177686908,-1.3655104754242656e-05,4.130753512736454,-6.914034986398954e-05,7.781126981525702e-07
37.232,26.54769854078296,-0.00031293803082980195,-1.366116697708895e-05,4.131406683498705,-6.917685844140981e-05,7.820680637200532e-07
37.266,26.688142869370136,-0.00031484597391730874,-1.3667004322654874e-05,4.132046412241348,-6.913420097294936e-05,7.006927488382448e-07
37.3,26.8286087238848,-0.0003167550415766647,-1.3673299709751997e-05,4.132672975583143,-6.915564096369594e-05,6.61129356988586e-07
