t,x,y,yaw,v,vy,yaw_rate
14.2,-0.4687556876043546,-5.970565897797596e-06,3.840118370018721e-05,-0.9084453569127589,0.0,-0.00021218829368414955
14.22,-0.48690174946715564,-6.667396153168508e-06,3.6254470920777494e-05,-0.9073030938090298,0.0,-0.00010733563897048574
14.24,-0.5049965267752572,-7.323412731190441e-06,3.680721587956877e-05,-0.9047388659996676,0.0,2.7637247939563642e-05
14.26,-0.5228144786197682,-7.979241931559282e-06,3.706455416855888e-05,-0.8908975928290298,0.0,1.2866914449505424e-05
14.28,-0.5408775088449691,-8.64874009409614e-06,3.776121866460868e-05,-0.9031515118804136,0.0,3.483322480249043e-05
14.3,-0.5590839054023067,-9.336235815919113e-06,2.9794358477369747e-05,-0.9103198285158959,0.0,-0.0003983430093619463
14.32,-0.577242820678452,-9.877269047376866e-06,2.811542965846493e-05,-0.907945764210262,0.0,-8.394644094524119e-05
14.34,-0.5953663835977785,-1.0386820805930216e-05,2.7626743384372762e-05,-0.9061781463244797,0.0,-2.443431370460802e-05
14.36,-0.6133892523930472,-1.0884733977314e-05,2.6778734380965368e-05,-0.9011434401073307,0.0,-4.240045017036969e-05
14.38,-0.6314934539117075,-1.1369541581077559e-05,3.314177547481603e-05,-0.9052100762575777,0.0,0.00031815205469253244
14.4,-0.6495888286160177,-1.1969254426880043e-05,4.01789298665603e-05,-0.9047687357123982,0.0,0.00035185771958721345
14.42,-0.6677574451018488,-1.26992499948295e-05,3.8875761583032806e-05,-0.9084308250248097,0.0,-6.515841417637469e-05
14.44,-0.6858997179876497,-1.3404544670467527e-05,3.858612274581619e-05,-0.9071136449755186,0.0,-1.4481941860830152e-05
14.46,-0.7039857848325509,-1.4102415866080274e-05,3.918559285511121e-05,-0.9043033429182664,0.0,2.9973505464750448e-05
14.48,-0.7217499977072701,-1.4798517079536836e-05,3.982421651394478e-05,-0.8882106444178904,0.0,3.193118294167856e-05
14.5,-0.7398121219757414,-1.5517827027486483e-05,3.698521635613667e-05,-0.9031062141397159,0.0,-0.000141950007890405
14.52,-0.7580243375536972,-1.6191409761268917e-05,3.414148298080727e-05,-0.9106107795206088,0.0,-0.00014218666876647022
14.54,-0.7761806238435573,-1.6811292300869695e-05,3.229733625224354e-05,-0.9078143150221004,0.0,-9.220733642818644e-05
14.56,-0.7942986451843879,-1.739645612854329e-05,3.110574807964147e-05,-0.9059010675140081,0.0,-5.957940863010375e-05
14.58,-0.8123043243186528,-1.795653624787723e-05,3.1840794324356893e-05,-0.9002839571487945,0.0,3.6752312235771306e-05
14.6,-0.8304562114562667,-1.8534506753020256e-05,3.276317088936959e-05,-0.9075943573407695,0.0,4.611882825063458e-05
14.62,-0.8485676596188525,-1.9127895224437334e-05,3.60709999876282e-05,-0.9055724086153243,0.0,0.00016539145491293073
14.64,-0.8667346452725618,-1.978319656401173e-05,3.53779518771457e-05,-0.908349283276399,0.0,-3.4652405524125076e-05
14.66,-0.8848731418931506,-2.042489942484641e-05,3.442741935624477e-05,-0.9069248315969934,0.0,-4.7526626045046294e-05
14.68,-0.9029502652900012,-2.104724813303025e-05,3.3872089580832495e-05,-0.9038561703781793,0.0,-2.7766488770613665e-05
14.7,-0.9206450677951356,-2.1646608068828517e-05,3.413929310320249e-05,-0.8847401257642555,0.0,1.336017611849934e-05
14.72,-0.9387239620214141,-2.2263808738041014e-05,3.706279645430707e-05,-0.9039447118406945,0.0,0.00014617516755522926
14.74,-0.956937214868809,-2.293884282140393e-05,3.949464410808532e-05,-0.9106626429952156,0.0,0.00012159238268891239
